排名	ID	暱稱	等級	頭像	角色（稱號）	樓層	個人狀態	顏色
4631	5edd374147bd0432d499a24e	MOMOKO	35	alice	愛麗絲（整合騎士）	41	 友切	black
4632	5edcff5eee86f0319662e1b7	欸欸不是怎麼又開了？	35	bradley	金·布拉德雷（大總統）	18	別打我啦霸托	black
4633	5edcb9ece509b22bac089d28	神月	35	deadRecon	亡者雷根（已故風精靈）	41	大五戰士 學分窮鬼	black
4634	5edccadf5478d62d6cf7e56a	斬	35	sinon.s	詩乃（冰之狙擊手）	40	快出來石頭	black
4635	5edcbd3fff4f982ba008142d	雙刀劍士	35	gorilla	猩爆戰象（第15層頭目）	89		black
4636	5edcb24ce509b22bac088483	可撥國軍	35	kirito3	桐人（就憑你這菜B8 笑死）	3	狗才簽 汪	black
4637	5f4364cf8cdf2007e4437099	sdzz	35	alice	愛麗絲（整合騎士）	41		black
4638	5f71ed16c6eb4d13ef1dbcf3	ett01	35	silicon.s	西莉根（馴獸師）	41	公車車決一包，暫時不開放	black
4639	5edcb9b4ff4f982ba00809c6	津津蘆筍汁	35	yuuki.s	有紀（絕劍）	41		black
4640	5edce8d520a2b7301f150ec8	Shiro	35	aloAsuna.s	ALO亞絲娜（水精靈）	41	42缺隊友	black
4641	5edcc930e878812ceb4f273a	零式	35	bradley	金·布拉德雷（大總統）	41	現在是全twitch最黑暗的時刻我們已經失去肉王阿肥1個月了	black
4642	5edcb389e509b22bac088788	皮里奧	35	xmasLisbeth	聖誕莉茲貝特（聖誕鍛造師）	89	I  好想亂練角過90	black
4643	5ef22af2de8dd90591307b0e	神月犽	35	xmasKirito	聖誕桐人（聖誕快樂）	40	阿阿阿阿阿誒誒誒誒喔喔喔哦喔哦	black
4644	5f17b30b16e7371db77a4782	我的名字叫萌萌	35	bradley	金·布拉德雷（大總統）	41	徵40層隊友 要的請大喊	black
4645	5ee23cb99c0e6b5cf5b94279	你爸知道我是GAY	35	aizen	藍染惣右介（五番隊隊長）	35	黃名小號變身 高速泡茶中 	black
4646	5eddd1b447bd0432d49aa3be	Zzax	35	oberon	奧伯龍（精靈王）	40	I wanna always stay with you	black
4647	5f373cfd0b677a4a80a3dcd8	死者為大懂嗎	35	eugene.s	尤金（猛炎之將）	40	想死的跟我說一聲 本牙王大爺會親切的殺了妳	black
4648	5edd335047bd0432d4999c78	睡飽飽	35	godfree.s	哥德夫利（血盟騎士團成員）	41	C8763	black
4649	5f7dde94ac049e43feb27f72	ett02	35	silicon.s	西莉根（馴獸師）	41	公車車小號 別摸，摸死了拿你當決一包	black
4650	60030fefcbca226ae26df4b2	一刀村負	35	kirito.s	桐人（獨行玩家）	41	謝	black
4651	5eddac4c47bd0432d49a3bd5	巨剪石英羊皮紙	35	xmasSilica.s	聖誕西莉卡（聖誕馴獸師）	40	喔喔喔喔哦喔誒哦誒	black
4652	5edcb138ff4f982ba007efdc	Story	35	machamp	星爆怪力（怪力寶可夢）	40	開切	black
4653	5ef08da90f85844b48063e51	勁易的丁丁	35	gorilla	猩爆戰象（第15層頭目）	40	廢墟純種歐洲人  喜歡亂殺人 大家請小心	black
4654	5edccdbd5478d62d6cf7f08f	最強誘餌	35	ggoKirito.s	GGO桐人（第3屆BoB冠軍）	40	友切啦罷拖	black
4655	5f0f276bb437141d44d03b0d	小心我拿黃金迴轉圖打你	35	kirito74.s	難道只能使出那一招了嗎（拜託了 幫我撐十秒）	37	UW Under Weight	black
4656	5edcd27a09a13b2d6092eb59	spring	35	hatsumi	初見泉（浮雲）	40	請勿友切以外	black
4657	5edcf53989d6173087113fd2	嵐炎	35	eugene.s	尤金（猛炎之將）	40	ぺこみこてえてえ民@放生狀態，隨意切	black
4658	5edcbfc302518b2c7b777ceb	銀月夜	35	oberon	奧伯龍（精靈王）	10	TK888	black
4659	5edcbd1fff4f982ba00813c1	lilililiiiil	35	klein.s	克萊因（風林火山會長）	40	新生SAO是沒棺木吧 怕	black
4660	5edcb263e509b22bac0884b4	蕉綠	35	sado	茶渡泰虎（空座第一高校學生）	40	佛系茶渡	black
4661	5efcacb0b9d2be5ea28111ea	幫我尻30秒	35	agil.s	艾基爾（道具店老闆）	40	神降大智於世	black
4662	5edcbfa002518b2c7b777c7c	25252	35	xmasKirito	聖誕桐人（聖誕快樂）	40	友切有你有我  砍友變身	black
4663	5edcb538e509b22bac088c7e	吃我大鐵鎚	35	blueRecon.s	色違雷根（風精靈）	40	室友都dd 我怕 	black
4664	5ede05e8902046136319df12	我很鬱結	35	recon.s	雷根（風精靈）	40		black
4665	5edcb1e6ff4f982ba007f148	GOM	35	kirito3	桐人（就憑你這菜B8 笑死）	40	兩對刀子 雙倍星爆	black
4666	5edcb66ce509b22bac089064	香民	35	xmasKirito	聖誕桐人（聖誕快樂）	40	撿石頭 	black
4667	5ee06f8a4e36502f5c4fe536	s翔	35	aloKirito.s	ALO桐人（守衛精靈）	40	友切就好 已經認切死3次了	black
4668	5f0c6973cd69394a5ea77105	孤寂落葉	35	honda	本多忠勝（德川四天王）	40		black
4669	5fa24f6a679edd4a1ed103b8	希望抖音外放仔不要出現	35	lisbeth	莉茲貝特（鍛造師）	0	報修DC：qwq我是垃圾＃1908｜荔枝很可愛請大家善待他	black
4670	5edcb8acff4f982ba008060e	白宣	35	hina	天野陽菜（天氣之子）	40	自強不息 耗子尾汁 	black
4671	5efda3d658e3671fb763e0c2	c0	35	xmasLisbeth	聖誕莉茲貝特（聖誕鍛造師）	40	友切	black
4672	616fd255cd5e087f62b6db70	H2OYeEMaN	35	kobatz	柯巴茲（艾恩葛朗特解放軍中校）	40	萌新爬塔 友切 勿殺	black
4673	5ee193beda139e4ba55371fa	雙刀尤金釣你妹的鲍	35	aloKirito.s	ALO桐人（守衛精靈）	35	嘰嘰喳喳 攻略組	black
4674	5edcb148e509b22bac08824c	十十千Mod2	35	aloKirito.s	ALO桐人（守衛精靈）	37	五月宿毛灣聯合群第五  活動：全甲通關	black
4675	5edcd1f809a13b2d6092e94a	苦命工具人	35	connie	鎖鏈的康妮（第三層頭目）	40	隔了快一年終於回坑啦	black
4676	5edcb233ff4f982ba007f1cf	sa	35	kirito.fuckyou	桐人（幹你娘）	37	來一點 煙火吧	black
4677	5edce0f39cdd302e9ef05cb9	超銀河	35	eugeo.s	尤吉歐（上級修劍士）	50		black
4678	5ee4f626bd7c9253ab4d9716	你是精靈遊俠	35	gorilla	猩爆戰象（第15層頭目）	19	疾風少年你這個蝦仁飯還敢大聲啊     渡下去了 為民除害	black
4679	5eedd5fee025463067c22806	我要打爆你	35	eugeo.s	尤吉歐（上級修劍士）	40	龍貓	black
4680	5ee61a3fbd74056ca43f4392	可黏肥宅	35	hina	天野陽菜（天氣之子）	1	友切謝謝 	black
4681	5edcda9e5478d62d6cf82443	落葉丸	35	kirito3	桐人（就憑你這菜B8 笑死）	10	一直噴一直爽	black
4682	5f1878d3588db70190394c6b	增幅塔3	35	kirito3	桐人（就憑你這菜B8 笑死）	37	ハク的增幅塔  全體隨便用 紅包請友切	black
4683	605bf9cad8dc682a2f6fdcb5	我竟是我自己	35	honda	本多忠勝（德川四天王）	10		black
4684	5edcc86be7d7082cdf65c8a1	妳很星爆嘛	35	gorilla	猩爆戰象（第15層頭目）	19	超渡小號變身 別殺	black
4685	5f97b89252aeed52b53efc32	自殺突擊隊，我負責自殺的	35	blackRabbit	黑色雜燴兔（超稀有S級食材）	19	爬塔中別殺我	black
4686	5f187997588db70190394d5d	增幅塔4	35	kirito.s	桐人（獨行玩家）	37	ハク的增幅塔  全體隨便用 紅包請友切	black
4687	5edcc8cce7d7082cdf65ca02	夜襲小貝爾	35	hatsumi	初見泉（浮雲）	19	友切就好，拜託，我殺自己帳號，愛你喔	black
4688	5edcec6689d6173087111c25	栗羽醬可是究極大帥哥呢	35	bradley	金·布拉德雷（大總統）	19	求隊友啊啊啊啊啊	black
4689	5f194803ae51e20184d09c99	台灣居弟	35	geodude	星爆小拳石（岩石寶可夢）	1	別再殺了拜託有切就好	black
4690	5edd7bace9ef5d32c8b7a637	長門教徒	35	silica.s	西莉卡（馴獸師）	4	開局一定要選魔關羽	black
4691	5ee2b3ad0caeb15f33911700	很利害	35	oberon	奧伯龍（精靈王）	19	別打我	black
4692	5edcdaa309a13b2d60930c3d	重來好累喔	35	skyLisbeth	莉茲貝特（其實我…喜歡桐人啊！）	37	經驗包	black
4693	5edd6993e9ef5d32c8b79370	kurokaze	35	alice	愛麗絲（整合騎士）	25	500攻愛麗絲沒了真的是一群可悲的兔子｜DC阿爾	black
4694	5eddfb17902046136319b4d0	當個菜雞	35	uwKirito2.s	Underworld桐人（黑衣劍士）	35	我菜，友切拜託	black
4695	5f0e9c97b437141d44cf54b7	123hhh	35	lisbeth	莉茲貝特（鍛造師）	19	10頻專用超渡包 非經允許勿觸 也請勿先斬後奏	black
4696	5edcb07a23815f2b14adb95b	LusA	35	recon.s	雷根（風精靈）	37	lemme smash	black
4697	5edcc882e878812ceb4f24bf	雷姆雞	35	originalKirito.s	起源桐人（初始玩家）	28	幹 幹你娘雞掰 幹	black
4698	5f4cfbf61ce66b05e2921226	地錢草	35	gorilla	猩爆戰象（第15層頭目）	19		black
4699	5edcf4857ca001307b466644	左營FuturE	35	muguruma.s	六車拳西（九番隊隊長）	2	C8763	black
4700	5edcb8abe509b22bac08984d	星星爆爆可可可	35	bradley	金·布拉德雷（大總統）	37	 我現在去台ML是不是可以打彩牌 日版好累	black
4701	5eea2e85d8056a6236655f4c	夜雨滄神	35	originalKirito.s	起源桐人（初始玩家）	37	友切	black
4702	5ee358bd0caeb15f33934803	Evelyn	35	ggoKirito.s	GGO桐人（第3屆BoB冠軍）	1		black
4703	5ee9f7196695602025507744	pinhead	35	recon.s	雷根（風精靈）	37	星街我婆	black
4704	5ee094b54e36502f5c5077c6	煞x燻雞	35	kirito3	桐人（就憑你這菜B8 笑死）	36	砍小號變身過層，拜託別殺	black
4705	5f05cc96c018ba76ad23b69f	鴉邇	35	fadedRecon.s	淡忘的回憶（青澀的詩人）	72	ㄐㄐ	black
4706	5ee9b970b958d544f6a04e06	Edith	35	lisbeth	莉茲貝特（鍛造師）	1	小號｜友切	black
4707	611117dfd8dc682a2fbc35fb	雪花菈米我老婆	35	asuna.s	亞絲娜（閃光）	10	友切就好友切就好友切就好友切就好友切就好	black
4708	5edcd4b85478d62d6cf80c4b	給我10秒	35	recon.s	雷根（風精靈）	37	找隊友坦20	black
4709	5eddae1347bd0432d49a4054	加卡特斯	35	hina	天野陽菜（天氣之子）	37	請友切  	black
4710	5edd7fe7e9ef5d32c8b7ac39	被監禁在地窖強姦的蘿莉	35	bradley	金·布拉德雷（大總統）	36	我身邊還有很多蘿莉不要強姦我啦	black
4711	5edcc851e7d7082cdf65c83c	佐天淚子	35	rabbit	雜燴兔（超稀有S級食材）	37	空座第一高校學生	black
4712	5eddc86c47bd0432d49a8986	Jayavarman	35	rabbit	雜燴兔（超稀有S級食材）	37	友切啦幹	black
4713	5edcc0a8ceb1232c70397c20	伊井野御子	35	kirito3	桐人（就憑你這菜B8 笑死）	37	I wanna always stay with you	black
4714	5edfbb965bb5a5248b4f208b	克莉姆蘿潔	35	bradley	金·布拉德雷（大總統）	37	夜光閃亮亮星爆鬼，就跟你說有切了是在認真尛	black
4715	5edcc2ede7d7082cdf65b4e7	蔥爆柴魚片	35	kirito3	桐人（就憑你這菜B8 笑死）	37		black
4716	5edcd5635478d62d6cf80f07	秋刀魚就是鹽烤的	35	uwKirito2.s	Underworld桐人（黑衣劍士）	37		black
4717	5edf5a87f038151e5c3b2df7	神奇的我	35	stone	石頭（石頭）	36	我是和平主義者～我還活著，不要打我	black
4718	5edcb22ce509b22bac088434	ARIA	35	theYuuki.s	有紀（絕劍）	37	放置	black
4719	5edd7832e9ef5d32c8b7a1f7	織田信宇大勝利	35	bradley	金·布拉德雷（大總統）	37	喜歡友切真的很棒！	black
4720	5ede0b8bbf64e5136f484b39	我是瘋狗，我什麼都沒有	35	godfree.s	哥德夫利（血盟騎士團成員）	37	浮游城時間	black
4721	611748b1d8dc682a2fbeba82	露希雅	35	kirito74.s	難道只能使出那一招了嗎（拜託了 幫我撐十秒）	37		black
4722	5ee0211f2316a3247fc28778	米狄爾	35	machamp	星爆怪力（怪力寶可夢）	36	凡人想要成為神	black
4723	5ee9069b00aa7a45b59146dd	白嫖不專業戶	35	gorilla	猩爆戰象（第15層頭目）	37	40	black
4724	5f00703ca8175523ecb2059d	哪尼惹法科	35	lisbeth	莉茲貝特（鍛造師）	37	經驗包 隨便你用｜DC@大神士郎	black
4725	5edcb56ae509b22bac088d18	初村悠依	35	kirito.s	桐人（獨行玩家）	37		black
4726	5edccc6509a13b2d6092d316	我要打爆100層	35	kirito.s	桐人（獨行玩家）	37	變身爬塔中	black
4727	5edcf19e89d617308711315e	Veli	35	recon.s	雷根（風精靈）	37		black
4728	5edd9d36e9ef5d32c8b7e22f	又可以絕空啦	35	xmasKlein	聖誕克萊因（聖誕武士）	37	目標，40F｜DC瑞比	black
4729	5ee025a52316a3247fc29168	峰理子亞森羅蘋四世	35	recon.s	雷根（風精靈）	37	11桐子議會｜很忙，心有點累	black
4730	5ee038512316a3247fc2c0c7	燕麥魔v2	35	fish	努西（湖泊之王）	37	銅仔	black
4731	5ee451b66291697a5bd85fb4	MMO	35	xmasLisbeth	聖誕莉茲貝特（聖誕鍛造師）	37	 可蘿媽媽   這裡是哪裡	black
4732	5f0403d83cc2742942c05f29	快點衝去打那個大砲	35	xmasKlein	聖誕克萊因（聖誕武士）	37	好耶 撿不到石頭不好耶	black
4733	5f25715a50aaa06af3b58b18	貪狼	35	kirito74.s	難道只能使出那一招了嗎（拜託了 幫我撐十秒）	37	望也曾情劫 悲憫蒼天 寬恕我們的頑劣  七殺歸位！！	black
4734	5f257360b8b6ad6ae7e57c87	廉貞	35	kirito74.s	難道只能使出那一招了嗎（拜託了 幫我撐十秒）	37	盼了又盼那歸宿 原來是夙慕  七殺歸位！！	black
4735	61c426b2cd5e087f62dfb371	我要打爆200層	35	kirito.s	桐人（獨行玩家）	37		black
4736	61dd4aa85d8eb3992a03ee2e	ZhongXina	35	honda	本多忠勝（德川四天王）	37	Now I have a Bing Chilling	black
4737	61dd4abd5d8eb3992a03ee3c	TheWok	35	honda	本多忠勝（德川四天王）	37	Let The Rock Teach You Chinese	black
4738	5edcb23ae509b22bac088457	秋燕	34	eugeo.s	尤吉歐（上級修劍士）	35	一直被鮑伯射怎麼辦 那就射回去啊 用啥CZK	black
4739	5edcd63309a13b2d6092fa32	封弊者：桐人	34	hina	天野陽菜（天氣之子）	1	回家了	black
4740	5ee2356804265c5c11bf4213	OK醬	34	eugeo.s	尤吉歐（上級修劍士）	36	求友切，謝謝Q一Q ，37層加加	black
4741	5edcdf2623de4b2e446214e9	你好武漢	34	hatsumi	初見泉（浮雲）	10	拜託友切	black
4742	5ef0800b0f85844b48061506	惡魔人	34	geodude	星爆小拳石（岩石寶可夢）	0	歡迎友切 殺我的都是孤兒	black
4743	5eff4352b2798e542f8b28e1	奴工集團血汗老闆	34	hitsugaya	日番谷冬獅郎（十番隊隊長）	35	真的很聰明欸你	black
4744	5fda2433b867121033f1d402	我好像是機器人	34	stone	石頭（石頭）	36		black
4745	5edcb64de509b22bac088ffe	星爆石頭	34	eugeo.s	尤吉歐（上級修劍士）	35		black
4746	5ee3a27b4bf44b6e9db454c5	三寶	34	bradley	金·布拉德雷（大總統）	0		black
4747	5ee6dd5be9d3c1570ec2f774	茅坑經驗	34	originalKirito.s	起源桐人（初始玩家）	35	紅名審查管理員	black
4748	5edcc37ee7d7082cdf65b6d5	你說什麼	34	aloAsuna.s	ALO亞絲娜（水精靈）	35	沒有攻擊性的水車	black
4749	5eef07bee025463067c50b2e	狂戰士補師	34	machamp	星爆怪力（怪力寶可夢）	36	小帳勿殺，敢超渡我一定拿本帳讓你一直轉生	black
4750	5fe01b9ba09c672be5154dda	愛滋味鮪魚片	34	xmasSilica.s	聖誕西莉卡（聖誕馴獸師）	30	唯一推薦愛之味	black
4751	5edcb0a97ac4e62b084fedcf	Joeyvan	34	blueRecon.s	色違雷根（風精靈）	199		black
4752	5eddb4c5e9ef5d32c8b81db5	智障學弟開車門害我摔車	34	aizen	藍染惣右介（五番隊隊長）	41	期待10月千年血戰動畫開播	black
4753	5edcc8bfe7d7082cdf65c9d8	阿爾托妮雅	34	yuuki.s	有紀（絕劍）	36	累了 找了很多星期找不到隊友 又不能高層打低層 有緣再見	black
4754	5edcbba9e509b22bac08a276	新的我是誰我在哪	34	honda	本多忠勝（德川四天王）	198	尛，名人堂耶，農死人了幹	black
4755	61625b79cd5e087f62b09e0a	48763kirito	34	recon.s	雷根（風精靈）	60	星還要更爆	black
4756	5edcba1aff4f982ba0080b46	FASTUM	34	xmasSinon.s	聖誕詩乃（聖誕狙擊手）	35	最廢攻略組	black
4757	5f609b3d46d8f06d17387190	田小班	34	lisbeth	莉茲貝特（鍛造師）	35	爬塔包 DC@FAL	black
4758	5edcd0aa09a13b2d6092e401	星爆企鵝斬	34	hitsugaya	日番谷冬獅郎（十番隊隊長）	35	有人能組隊打36層嗎	black
4759	5ee4c22bd887587d92953153	人在江湖星爆不由己	34	xmasKirito	聖誕桐人（聖誕快樂）	35	嗨	orange
4760	602cf570cbca226ae281849b	殘存月光	34	eugene.s	尤金（猛炎之將）	35	善有善報 星有星爆 不是不爆 十秒未到	black
4761	5ee7a143de761126de707496	歐拉啦	34	bradley	金·布拉德雷（大總統）	35	不要打我	black
4762	5ee756532207681e9a78c075	サスケ	34	hatsumi	初見泉（浮雲）	35	誰敢打我 我砍誰	black
4763	5f267781573e075b9f890cb6	我是趙啟佑	34	aizen	藍染惣右介（五番隊隊長）	35	我是啟佑的超渡包 別用	black
4764	5f95949e65170852a9c4cf12	青玄玉清元始天尊妙无上帝	34	xmasSilica.s	聖誕西莉卡（聖誕馴獸師）	35	眾生罪孽深重 本天尊親自下凡普渡眾生  七殺歸位！！	black
4765	5edd15708f7b9e318a50ba3e	snow	34	graveler	星爆隆隆石（岩石寶可夢）	41	角色有夠難拿	black
4766	5f4533699c1c1841bd7c7e95	BlackZone	34	lisbeth	莉茲貝特（鍛造師）	35	私人｜友切plz 有套還被認真仔弄死	black
4767	617770bacd5e087f62ba8442	1800	34	kobatz	柯巴茲（艾恩葛朗特解放軍中校）	35		black
4768	5edd8ebbe9ef5d32c8b7c425	晉采cp粉絲更盼斷訊呼哈	34	graveler	星爆隆隆石（岩石寶可夢）	20	轉支持斷訊cp 已退追采子IG	black
4769	5f4531474af7f041b1206745	EyeLight	34	lisbeth	莉茲貝特（鍛造師）	35	私人｜友切｜攻略之鬼行進中｜	black
4770	5f4533f04af7f041b12069dd	InsectSword	34	lisbeth	莉茲貝特（鍛造師）	35	私人｜友切謝謝 在一瞬間看破與閃過	black
4771	5edccfdb09a13b2d6092e09c	轉生純種尼哥	34	aloKirito.s	ALO桐人（守衛精靈）	35	尼哥	black
4772	5effe894df36425c09b2894d	渡鴉	34	ggoKirito.s	GGO桐人（第3屆BoB冠軍）	35	放著	black
4773	6086c99ed8dc682a2f84069f	犬走穎	34	eugeo.s	尤吉歐（上級修劍士）	35	誰再玩阿卡莉 我絕對把他鼻樑打斷	black
4774	61ef959f5d8eb3992a0c4cac	吹雪櫻	34	muguruma.s	六車拳西（九番隊隊長）	25	I wanna always stay with you	black
4775	5ee177e4ca8d674b99920791	糖味大魔王	34	geodude	星爆小拳石（岩石寶可夢）	0	Yatogami草你媽殺三小欠幹要講餒	black
4776	5edcb284e509b22bac088517	AnMiMo	34	asuna.s	亞絲娜（閃光）	10		black
4777	619c3928cd5e087f62cded62	IlIlIl	34	eugeo.s	尤吉歐（上級修劍士）	30		black
4778	5ee865ad45730a26d243e67d	おれは人間をやめるぞ	34	hitsugaya	日番谷冬獅郎（十番隊隊長）	0		black
4779	5edcca055478d62d6cf7e206	非洲騎含術	34	kirito.fuckyou	桐人（幹你娘）	7	想拿菜BB稱號  友切only	black
4780	5edcb332ff4f982ba007f46a	幻夜	34	sinon.s	詩乃（冰之狙擊手）	15	看來  是第二季呢  最好是給我按友切喔	black
4781	5edcba09e509b22bac089d9e	地球之癌藤原千花	34	kirito3	桐人（就憑你這菜B8 笑死）	15	尊重友善包容 等我拔出雙刀	black
4782	5ee410720867086e91cd69f4	虢彣筱王梓	34	eugeo.s	尤吉歐（上級修劍士）	4	求日番谷或牙王殺我	black
4783	5ee119e0da139e4ba552a24e	祐楷是神	34	asuna.s	亞絲娜（閃光）	0	幹你老師超度三小 tk888	black
4784	5edcb42fe509b22bac08896e	蘇巴拉希	34	connie	鎖鏈的康妮（第三層頭目）	30	開變身	black
4785	5ee88ecc782fd44e5d79412d	這個我要吃	34	kirito3	桐人（就憑你這菜B8 笑死）	0		black
4786	5f0d7bcfe864784a523ee5ec	Zepp	34	xmasLisbeth	聖誕莉茲貝特（聖誕鍛造師）	25		black
4787	5f451f269c1c1841bd7c68df	米陶諾斯	34	hitsugaya	日番谷冬獅郎（十番隊隊長）	14	吾乃你的對手也       友  切  別  超  渡	black
4788	5eeba8cbd815aa4c13bed5cb	Evelynn	34	xmasLisbeth	聖誕莉茲貝特（聖誕鍛造師）	81	推塔中 請友切  	black
4789	5f2bc0a2f7436f142eb5f06d	小豪打全套	34	sinon.s	詩乃（冰之狙擊手）	14	月のワルツ	black
4790	5edd723fe9ef5d32c8b79b17	陳建宇	34	eugeo.s	尤吉歐（上級修劍士）	27	可認真	black
4791	5ee195f5da139e4ba55379bc	猫宮小雪	34	hatsumi	初見泉（浮雲）	25	大家都好星爆，怕痛拜託友切磋磋TwT	black
4792	5edcb3cce509b22bac088854	wc	34	yuuki.s	有紀（絕劍）	30		black
4793	5edce2059cdd302e9ef060f3	Binnie	34	aizen	藍染惣右介（五番隊隊長）	40	安全狀態	black
4794	60301f6018a2fe6aee3e62e4	Tomorrow	34	lisbeth	莉茲貝特（鍛造師）	1	AlZEN	black
4795	5f0d9ccaf475c50aad18826e	阿呆派大星	34	bradley	金·布拉德雷（大總統）	25		black
4796	5ee4dad026ec150486b172a4	TENNO	34	kirito3	桐人（就憑你這菜B8 笑死）	0	雞雞很硬	black
4797	5ee1f283d232d75869f89b8b	奈玖留	34	kirito3	桐人（就憑你這菜B8 笑死）	0		black
